X1	Chr	Position	logR
SNP_A-8408032	19	54653875	-0.3576
SNP_A-8649993	19	54654958	-0.4049
SNP_A-1902362	19	54655271	-0.1085
SNP_A-4277799	19	54655379	-0.343
CN_768160	19	54659631	0.3129
CN_768161	19	54660054	-0.9021
CN_768162	19	54660503	-0.2756
SNP_A-8527393	19	54660695	-0.2341
SNP_A-8390632	19	54661058	-0.5236
SNP_A-8527395	19	54661088	-0.4778
SNP_A-8527396	19	54661127	-0.684
SNP_A-2301928	19	54662046	-0.4411
SNP_A-8633503	19	54662091	-0.009
SNP_A-8712682	19	54664289	-0.5236
SNP_A-8404367	19	54664532	-0.4904
CN_768163	19	54664840	-0.4111
CN_768164	19	54670475	-0.0183
SNP_A-4303422	19	54671245	-0.398
SNP_A-8647906	19	54671353	-0.398
CN_768165	19	54674290	-0.3716
SNP_A-2259855	19	54674806	-0.0892
CN_768166	19	54675071	-0.5236
CN_768167	19	54680037	-0.0892
CN_768168	19	54680865	0.6284
CN_768169	19	54681000	0.4764
CN_768170	19	54681369	0.1545
SNP_A-8628898	19	54682178	-1.1481
SNP_A-8527399	19	54683388	-0.4361
SNP_A-8527400	19	54683528	-0.9683
SNP_A-8518522	19	54685117	-0.2756
SNP_A-2119064	19	54687066	0.102
SNP_A-4207781	19	54688732	0.3695
CN_768171	19	54688843	0.1683
SNP_A-1961729	19	54689088	-0.4747
CN_768172	19	54689804	0.0458
SNP_A-8393361	19	54691440	-0.6704
SNP_A-8545909	19	54695093	-0.7252
SNP_A-8653313	19	54695227	-0.4496
SNP_A-1906749	19	54695289	0.1869
SNP_A-8467705	19	54696011	-0.3233
CN_768173	19	54696394	-0.083
CN_768174	19	54697282	0.1545
CN_768175	19	54701426	-0.3078
SNP_A-1902148	19	54701503	-0.1085
SNP_A-8661019	19	54701727	-0.2341
CN_768176	19	54702044	-0.3716
CN_768177	19	54702237	0.1683
SNP_A-1916485	19	54703017	0.007
SNP_A-8613477	19	54703211	0.4764
SNP_A-8402179	19	54703251	0.839
SNP_A-8629912	19	54703854	-0.7799
SNP_A-8458291	19	54713574	-0.1312
SNP_A-8700979	19	54714111	-0.1756
SNP_A-8377091	19	54714333	-0.6231
CN_768178	19	54714912	0.3561
CN_768179	19	54714974	-0.5236
CN_768180	19	54714988	-0.6305
CN_768181	19	54715006	-0.6811
CN_768182	19	54715081	0.0779
CN_768183	19	54715311	0.316
CN_768184	19	54715326	0.2482
CN_768186	19	54715476	-0.2016
CN_768185	19	54715554	-0.3171
SNP_A-8635184	19	54716380	-0.0444
CN_768187	19	54721301	-0.3716
CN_768188	19	54725780	-0.2479
CN_768189	19	54725849	-0.2605
SNP_A-8573070	19	54726927	-0.4049
CN_768190	19	54736440	-0.3716
CN_768191	19	54736513	-0.161
CN_768192	19	54736528	-0.246
CN_768193	19	54736869	-0.3467
SNP_A-4289896	19	54739639	-0.2154
SNP_A-8430032	19	54739811	-0.1865
CN_768194	19	54740409	-0.3834
SNP_A-8442329	19	54740939	-0.6305
SNP_A-8561730	19	54741104	-0.2605
SNP_A-8388823	19	54756764	-0.4496
CN_768195	19	54772391	-0.1756
CN_768196	19	54772476	-0.4411
CN_170378	19	54786431	-0.009
CN_768197	19	54787128	-0.2756
SNP_A-8304072	19	54788617	-0.0892
SNP_A-2124700	19	54791531	-0.2784
SNP_A-4207784	19	54798431	-0.4594
CN_768199	19	54798698	0.0841
CN_768198	19	54798910	-0.9386
CN_768201	19	54801157	-0.971
CN_768200	19	54801545	0.4764
CN_768202	19	54802362	-0.7675
SNP_A-8525203	19	54802832	-0.1085
CN_768203	19	54803365	0.1439
SNP_A-8524421	19	54809324	0.0435
SNP_A-4233931	19	54811638	-0.3861
CN_768204	19	54811794	-0.0596
SNP_A-8542266	19	54815158	-0.3903
CN_768205	19	54819199	-1.2081
CN_768206	19	54822372	0.0458
CN_768207	19	54822429	0.254
CN_768208	19	54823536	-0.1085
CN_768209	19	54823756	-0.0444
CN_768210	19	54824051	0.0743
CN_768211	19	54828278	0.3129
CN_768213	19	54835675	-0.3792
CN_768214	19	54835722	-0.2435
CN_768215	19	54835887	-0.5631
CN_768216	19	54836219	0.2623
SNP_A-8613821	19	54836508	-0.009
SNP_A-4271224	19	54837236	0.0979
SNP_A-8388654	19	54849083	-0.9082
CN_768217	19	54852069	-0.578
SNP_A-8528814	19	54852441	0.3733
CN_768218	19	54853949	-0.2016
CN_768219	19	54854175	0.0979
CN_768221	19	54856748	-0.1336
CN_768222	19	54856908	-0.0854
CN_768223	19	54862363	-0.9106
SNP_A-8684690	19	54866553	-0.8284
CN_768226	19	54866877	-0.556
CN_768227	19	54866892	-0.3576
CN_768224	19	54866994	-1.1085
CN_768225	19	54867066	-0.2605
CN_768228	19	54867209	0.2394
CN_768229	19	54867244	0.839
CN_768230	19	54868000	0.0979
CN_768231	19	54868061	-0.2605
CN_768232	19	54868135	0.0108
CN_768233	19	54868150	0.0931
CN_768234	19	54868201	0.1072
SNP_A-4271215	19	54871595	0.1926
SNP_A-1820590	19	54882298	-0.424
CN_170410	19	54890291	-0.4456
CN_768235	19	54890992	-0.1085
CN_170411	19	54895605	-0.7112
CN_768236	19	54895985	-0.0496
SNP_A-8704425	19	54895994	0.007
CN_768237	19	54904326	-1.6231
CN_768238	19	54904949	-0.3012
CN_768239	19	54905255	-0.398
CN_768240	19	54905427	0.2649
CN_768241	19	54908679	-0.2605
CN_768242	19	54909203	-0.3171
CN_768243	19	54911629	-0.8811
CN_770309	19	54914646	-0.8037
CN_770310	19	54915147	0.1683
SNP_A-8462025	19	54915412	0.0614
CN_770311	19	54917123	-0.1825
SNP_A-2269566	19	54917890	-0.606
SNP_A-2183498	19	54921092	-0.5236
CN_770312	19	54921120	-0.0261
SNP_A-8362896	19	54921161	-0.2854
SNP_A-4261548	19	54922228	-1.0326
SNP_A-4261549	19	54922328	-0.1558
CN_770313	19	54923935	0.4764
SNP_A-2213633	19	54924649	-0.9565
CN_770314	19	54924934	-0.684
CN_770315	19	54925288	-0.5236
SNP_A-4271259	19	54928989	0.422
SNP_A-8607119	19	54929517	0.0239
CN_770316	19	54929544	0.1869
SNP_A-8297793	19	54929700	-0.4622
CN_770317	19	54929752	0.1354
SNP_A-8566416	19	54929815	0.4764
SNP_A-8695920	19	54931106	-1.1085
CN_770318	19	54931508	0.5589
CN_770319	19	54933526	-0.1085
SNP_A-2200458	19	54933806	-0.4496
SNP_A-8438208	19	54933920	-0.2756
SNP_A-8633851	19	54935930	-1.3309
CN_770320	19	54936001	-0.4166
CN_770321	19	54936139	-0.467
SNP_A-1813017	19	54936244	-0.0471
SNP_A-4234738	19	54936472	-1.1481
CN_770322	19	54937470	-0.8675
CN_770323	19	54944256	-0.7773
CN_770324	19	54946639	-0.161
SNP_A-2093661	19	54947448	0.0239
SNP_A-2297859	19	54947788	-0.5236
CN_770325	19	54948943	-0.5236
CN_770326	19	54950885	0.3802
CN_170420	19	54955584	0.3432
SNP_A-4223189	19	54970030	-0.2435
SNP_A-8324951	19	54970301	0.0458
CN_770328	19	54971851	0.1769
SNP_A-8529682	19	54973805	-0.4456
SNP_A-8351390	19	54974799	0.1769
SNP_A-1899719	19	54976782	-0.971
CN_770329	19	54981160	-0.224
CN_770330	19	54981471	0.2249
SNP_A-1874859	19	54983372	-0.6611
SNP_A-8322364	19	54991242	-0.4361
CN_770331	19	54991322	-0.5631
SNP_A-2266907	19	54993840	-0.594
CN_770332	19	54997337	0.2996
CN_770333	19	54997939	-0.9975
CN_170424	19	54998320	0
SNP_A-2226424	19	54998497	-1.1085
SNP_A-8673833	19	55000643	-0.9221
CN_770334	19	55002752	-0.0761
SNP_A-8544171	19	55005440	-0.1756
CN_770335	19	55008237	0.017
SNP_A-8524491	19	55009966	-0.2891
CN_770336	19	55012588	0.776
SNP_A-2174601	19	55013007	0.1545
CN_770337	19	55013218	-0.4888
CN_770338	19	55013384	-0.8284
SNP_A-8428739	19	55013445	-1.0326
CN_770339	19	55017474	0.7984
SNP_A-2224699	19	55018667	-0.0738
CN_770340	19	55020594	1.0239
CN_770341	19	55023849	-0.1481
SNP_A-2166656	19	55023921	-0.4456
SNP_A-4282263	19	55024066	-0.7866
SNP_A-2082811	19	55024114	-0.7112
SNP_A-1882106	19	55024147	-0.4049
CN_770342	19	55024499	-1.1085
SNP_A-1898361	19	55024513	-1.5742
SNP_A-8633486	19	55024604	-0.4049
SNP_A-2080091	19	55024838	-0.4049
SNP_A-2194594	19	55026094	0.1545
CN_770345	19	55026114	0.2996
CN_770346	19	55026129	0.2623
CN_770343	19	55026274	-0.2605
CN_770344	19	55026405	0.0779
CN_770347	19	55029157	-0.5236
CN_770348	19	55029213	-0.1085
CN_170428	19	55036566	-0.4456
CN_770351	19	55037257	-1.2962
SNP_A-2208949	19	55038018	-0.5709
SNP_A-1954309	19	55040776	-0.1085
CN_770353	19	55041340	0.0108
CN_770354	19	55041384	0.0931
SNP_A-2295458	19	55041455	0.0458
SNP_A-4299792	19	55042279	-0.73
SNP_A-2136339	19	55042770	-0.1312
CN_770355	19	55043056	-0.4361
CN_770356	19	55043521	-0.1085
CN_770357	19	55044212	-0.4361
CN_770358	19	55044464	-0.398
SNP_A-8708894	19	55054266	-0.746
CN_770360	19	55054760	-0.3309
CN_770359	19	55054868	-0.0261
SNP_A-2069532	19	55055086	0.6829
SNP_A-2045760	19	55055144	0.809
CN_770361	19	55057950	-0.9386
CN_770362	19	55058229	-0.746
SNP_A-8649923	19	55060872	-0.0641
CN_770363	19	55060891	-0.32
SNP_A-8696863	19	55060916	-0.2298
CN_770364	19	55061504	-0.2016
CN_770365	19	55061669	-0.6611
SNP_A-1865946	19	55062265	-1.1085
SNP_A-4242725	19	55063539	-0.2784
CN_770366	19	55066290	0.3833
CN_770367	19	55066305	-0.0854
SNP_A-4259000	19	55067012	-0.7866
CN_770368	19	55067027	-0.8037
SNP_A-2134429	19	55067069	-0.746
CN_770369	19	55067388	0.5834
CN_770370	19	55068225	-0.639
CN_770371	19	55068250	-0.578
CN_770372	19	55069969	-0.3716
SNP_A-8334392	19	55070143	-0.1756
CN_170433	19	55070205	-0.0596
SNP_A-8489375	19	55077283	0.1869
SNP_A-2188812	19	55079303	-0.568
SNP_A-2047159	19	55089368	-0.0471
SNP_A-2140721	19	55102359	-0.578
SNP_A-4299773	19	55103392	-0.809
SNP_A-2300007	19	55106040	0.0359
SNP_A-1842499	19	55108092	-1.3309
CN_770376	19	55111236	0.1545
CN_770377	19	55111373	-0.1336
CN_770378	19	55111553	-0.1402
CN_770379	19	55111613	0.2649
CN_170434	19	55111677	0.8484
CN_770380	19	55111805	-0.009
CN_770381	19	55111860	-0.3536
CN_770382	19	55118621	-0.083
CN_770383	19	55119307	0.3189
SNP_A-2023414	19	55121025	-0.7866
SNP_A-8599645	19	55121675	-0.5592
CN_770384	19	55130599	0.4334
CN_770385	19	55130809	-0.2116
CN_770386	19	55131423	-0.2298
CN_770387	19	55131445	-0.1516
CN_770388	19	55132720	0.1545
CN_770389	19	55136687	0.2996
CN_770390	19	55136762	0.1661
CN_770391	19	55138665	-0.8284
CN_770394	19	55138741	0.017
CN_770392	19	55138967	-0.161
CN_770393	19	55138988	0.1139
CN_770395	19	55139294	-0.1085
SNP_A-2225985	19	55139319	-0.1425
CN_770396	19	55139376	-0.0892
SNP_A-8538070	19	55150253	-0.5976
CN_170438	19	55150501	-0.6665
SNP_A-8306174	19	55153902	-0.2116
SNP_A-8469848	19	55154042	0.3654
CN_770397	19	55154049	0.422
SNP_A-2187692	19	55154321	-0.3716
SNP_A-2216131	19	55166857	-0.4851
CN_770398	19	55166962	0.0125
SNP_A-1785900	19	55169104	-0.2756
SNP_A-8559784	19	55169378	-0.3012
SNP_A-2274892	19	55170557	0.1545
CN_770399	19	55171246	-0.8646
SNP_A-1961733	19	55171535	-0.2016
CN_770400	19	55171559	-0.5592
SNP_A-4207788	19	55171609	-0.1865
SNP_A-8334393	19	55171736	-1.0016
SNP_A-8363506	19	55176045	-0.2298
SNP_A-8314081	19	55176655	-0.1756
CN_770401	19	55177025	0.1545
SNP_A-1861897	19	55177208	0.6879
CN_770402	19	55180825	0.181
CN_770403	19	55182643	0
CN_770405	19	55189383	-0.2435
CN_770406	19	55189678	0.4093
SNP_A-1864149	19	55197107	-0.1516
SNP_A-8448107	19	55197189	-0.1085
SNP_A-8302969	19	55197205	-0.0261
CN_770407	19	55197717	0.0779
SNP_A-2219171	19	55198224	-0.971
SNP_A-8438964	19	55198560	-0.5236
CN_770408	19	55201514	-0.568
CN_770409	19	55202294	-0.0854
CN_770410	19	55204727	-1.0761
SNP_A-8627648	19	55211473	-0.4217
CN_770411	19	55212049	-0.08
SNP_A-2276669	19	55214042	1.007
SNP_A-8654637	19	55215821	-1.398
CN_770412	19	55222467	0.0239
CN_770413	19	55223852	-0.8646
SNP_A-8656450	19	55226813	-0.1558
CN_170449	19	55233139	-0.2095
CN_770416	19	55242819	-0.2605
CN_770417	19	55242883	0.361
SNP_A-8324601	19	55261085	0.292
SNP_A-8432933	19	55262222	0.0759
CN_170452	19	55268485	0.0435
CN_770418	19	55268530	0.4764
CN_770419	19	55276146	-1.611
CN_770420	19	55277077	-0.6456
CN_770421	19	55283107	0.4764
CN_770422	19	55289571	-0.0381
SNP_A-8405110	19	55291712	-0.611
SNP_A-8296370	19	55292452	0.181
CN_770423	19	55293047	-0.4305
CN_770424	19	55294045	0.2227
SNP_A-4217885	19	55296218	-0.2398
CN_770425	19	55296246	-0.7966
SNP_A-2124971	19	55296263	-0.5709
CN_770426	19	55298804	-1.224
CN_770427	19	55307406	-0.3309
SNP_A-8624347	19	55313218	-0.5592
SNP_A-8447327	19	55313266	-0.9641
SNP_A-2210577	19	55313293	-0.6756
SNP_A-8439480	19	55321199	-0.0596
SNP_A-4274738	19	55321516	-0.6231
SNP_A-8524468	19	55322092	-0.191
CN_770428	19	55332824	-0.2891
CN_770429	19	55338044	-1.6704
CN_770430	19	55338620	-0.7646
CN_770431	19	55349789	-0.3309
CN_770432	19	55350268	-1.0381
CN_770433	19	55350681	-0.4805
CN_770434	19	55364327	0.0258
CN_770436	19	55379497	-0.5631
SNP_A-1886357	19	55382850	-0.758
CN_770437	19	55382929	-1.315
SNP_A-8642250	19	55385802	-0.809
CN_770438	19	55386680	-1.1934
SNP_A-8334395	19	55387846	0.1439
SNP_A-8309247	19	55388113	-0.5236
CN_770439	19	55389388	-0.5236
CN_770440	19	55392048	0.142
CN_170472	19	55392977	-0.343
CN_770441	19	55395078	0.3561
CN_772505	19	55395795	-0.0738
SNP_A-2227785	19	55395926	-0.4829
CN_772506	19	55398610	-0.0892
CN_772507	19	55398938	0.1545
CN_772508	19	55400987	-0.2116
SNP_A-8515813	19	55401107	-0.8455
SNP_A-8467944	19	55401992	-0.4111
SNP_A-1878388	19	55402310	0.1203
SNP_A-8600995	19	55403006	-0.4829
SNP_A-2296910	19	55403076	-0.4411
CN_772509	19	55403140	-0.4805
CN_772510	19	55404557	0.0841
CN_772511	19	55404907	-0.343
SNP_A-8594244	19	55410211	-0.2756
SNP_A-4303537	19	55411517	0.6464
CN_772512	19	55412067	-1.0471
CN_772513	19	55412952	-0.6231
SNP_A-8526015	19	55416236	0.0979
CN_772515	19	55416555	0.0759
SNP_A-2039601	19	55419137	-1.1085
CN_772516	19	55420846	0.9739
CN_772517	19	55422178	-2.1674
CN_772518	19	55423711	-1.0381
CN_772519	19	55424063	-0.1558
CN_772520	19	55425459	-0.1865
CN_772521	19	55428418	-0.3309
CN_772522	19	55428730	-0.733
CN_772523	19	55431432	-0.5709
CN_772524	19	55436780	-0.8928
CN_772525	19	55437282	-0.8675
CN_772526	19	55439139	0.0779
CN_772527	19	55447005	-2.639
CN_772528	19	55449738	-0.5631
CN_772529	19	55459281	-0.1807
CN_170484	19	55460605	0.181
CN_772530	19	55462601	-0.7606
CN_772531	19	55472020	-1.1383
CN_772532	19	55472554	0.27
SNP_A-8411281	19	55475270	-0.3121
CN_772533	19	55479795	-0.246
SNP_A-8524474	19	55492713	-0.0641
CN_772535	19	55493064	-0.1085
CN_772536	19	55496104	-0.4564
CN_772537	19	55497117	-0.2016
CN_772538	19	55497269	-0.2435
SNP_A-2306359	19	55497848	-0.0381
SNP_A-8612553	19	55498759	-0.4456
CN_772540	19	55504430	0.0979
SNP_A-2294091	19	55505235	0.5253
CN_772541	19	55506877	0.0614
CN_772542	19	55507717	-2.3309
SNP_A-1910822	19	55508230	-0.2016
CN_772543	19	55508418	-0.2116
SNP_A-8628441	19	55511245	0.1869
SNP_A-8394323	19	55511567	0.1545
SNP_A-8346665	19	55514027	-0.0444
SNP_A-1930659	19	55520796	0.3654
CN_772545	19	55521184	-0.6305
CN_772546	19	55523708	-0.0496
CN_772547	19	55525986	-1.1481
CN_772548	19	55526300	-0.3309
CN_772549	19	55529436	-0.993
SNP_A-8656426	19	55531596	0.5271
CN_772550	19	55533293	-1.2784
CN_772551	19	55534101	-1.0541
SNP_A-8481053	19	55534155	-0.6231
CN_772552	19	55535231	0.1394
SNP_A-2300625	19	55539477	0.3769
CN_170500	19	55551818	-0.6016
SNP_A-8353865	19	55556400	-0.7866
SNP_A-8321628	19	55556742	-1.0326
SNP_A-4206109	19	55556917	-0.9524
CN_772553	19	55557061	-0.4305
CN_772554	19	55557820	-0.8811
CN_772555	19	55559485	-0.1262
SNP_A-4197426	19	55559927	-0.3631
CN_772556	19	55561033	-0.3407
CN_772557	19	55562094	-0.8646
SNP_A-8554526	19	55566998	-1.0679
CN_772558	19	55572466	-1.0641
CN_772560	19	55577530	-0.7112
SNP_A-8653508	19	55580071	-0.1085
SNP_A-2159598	19	55581433	0.1739
CN_772562	19	55581607	0.4291
SNP_A-8416876	19	55582190	0.422
CN_772563	19	55583255	0.3833
CN_772564	19	55584409	-1.0183
SNP_A-8407971	19	55587569	0.0359
CN_772566	19	55587611	-0.2941
SNP_A-2132828	19	55588466	-0.684
SNP_A-2229889	19	55588518	-1.1934
CN_772567	19	55591634	-0.4805
SNP_A-8415963	19	55593795	-0.1651
CN_772568	19	55597125	0.8915
CN_772569	19	55608619	0.4764
SNP_A-8600192	19	55612683	-0.8675
CN_772570	19	55612725	-1.0261
SNP_A-1961734	19	55621121	-0.73
SNP_A-2282477	19	55627209	-1.2341
CN_772571	19	55627250	-1.1402
CN_772573	19	55628088	0.4258
CN_772574	19	55628714	0.7984
CN_772575	19	55628996	-0.0183
CN_772576	19	55632485	-0.606
CN_772577	19	55633389	-0.1558
SNP_A-8372600	19	55636562	-1.1085
SNP_A-8294866	19	55637023	-0.4829
SNP_A-8480268	19	55639105	-1.161
CN_772578	19	55639133	-0.7646
CN_772579	19	55640058	-0.5654
SNP_A-1791906	19	55645081	-0.4305
CN_772581	19	55655747	-1.2891
CN_772582	19	55656614	0.017
CN_772584	19	55663634	-0.611
SNP_A-2111184	19	55669602	-0.9221
CN_170520	19	55676477	-0.4805
SNP_A-8655431	19	55677406	0.1545
CN_772585	19	55677555	0.1545
CN_772586	19	55677807	-0.4411
SNP_A-8708105	19	55679069	-0.4805
CN_772587	19	55680603	-0.1085
SNP_A-1808126	19	55682296	-0.1891
CN_772588	19	55682391	-0.7252
CN_772589	19	55682641	0.181
CN_772590	19	55687738	-0.1085
CN_772592	19	55698231	-0.6611
CN_772593	19	55699677	-0.398
SNP_A-8356236	19	55700565	-0.5236
CN_772594	19	55700750	-0.4711
CN_772595	19	55701680	-0.6491
CN_772596	19	55704280	-0.4829
CN_772597	19	55706005	-0.3078
CN_772598	19	55706833	-0.0444
SNP_A-1801723	19	55708879	-0.0211
CN_772599	19	55709355	-1.246
CN_772600	19	55710154	-0.343
SNP_A-2140451	19	55710155	-0.2605
CN_772601	19	55714227	-0.4166
CN_772603	19	55716649	-0.3309
CN_772604	19	55717798	-0.2187
CN_772605	19	55719633	-0.5236
SNP_A-2180627	19	55719778	-0.1516
CN_772606	19	55720454	0.292
SNP_A-2202282	19	55720631	0.007
CN_772607	19	55722937	-0.819
CN_772608	19	55723276	0.0614
SNP_A-1780797	19	55724171	0.1228
SNP_A-8331963	19	55726299	-0.1312
CN_772609	19	55726537	0.2838
CN_772610	19	55726552	0.0125
CN_772611	19	55726591	0.1827
CN_772612	19	55726722	-0.0231
CN_170526	19	55726810	0.5208
CN_772613	19	55729797	0.125
SNP_A-8535053	19	55731006	-0.4778
CN_772614	19	55731073	-0.568
CN_772615	19	55731868	-0.1312
CN_772616	19	55732301	-0.2298
CN_772617	19	55737455	-0.0305
CN_772618	19	55738169	0.5353
SNP_A-8425545	19	55738567	0.3472
SNP_A-8493191	19	55740456	-0.4805
CN_772619	19	55740545	-0.1085
SNP_A-8409155	19	55740721	0.3129
CN_772620	19	55743710	-0.0596
CN_772621	19	55744336	-0.4456
CN_170531	19	55744448	-0.8261
CN_772622	19	55744464	-0.4411
CN_772623	19	55751658	-0.5236
SNP_A-4239165	19	55754298	0.0743
SNP_A-2094564	19	55754443	0.1545
CN_772624	19	55754911	-0.3536
CN_772626	19	55755138	-0.7773
CN_772625	19	55755201	-0.4805
CN_772627	19	55755693	0.1716
SNP_A-4285811	19	55756679	-0.809
CN_772628	19	55757063	-1.2116
SNP_A-2073970	19	55757551	-0.1085
SNP_A-2156464	19	55757730	0.4764
CN_772629	19	55760397	-0.3309
CN_772630	19	55760777	-0.2479
CN_772631	19	55761691	0.1989
SNP_A-8690118	19	55766684	0.0476
CN_772633	19	55770704	0.0894
CN_772634	19	55771003	-0.971
CN_772635	19	55771169	-0.639
CN_772636	19	55771663	1.4764
CN_772637	19	55771701	0.4764
CN_772638	19	55774927	-0.5236
SNP_A-8438681	19	55777575	-0.4361
SNP_A-8500456	19	55782335	0.0614
SNP_A-2220764	19	55784873	-0.7866
SNP_A-8550046	19	55785216	0.142
CN_772641	19	55785741	-0.0679
CN_772640	19	55785899	-0.0854
CN_774702	19	55786131	-0.4456
SNP_A-8456614	19	55786203	-0.3012
SNP_A-8627265	19	55786583	-0.0892
CN_774703	19	55786629	0.1439
CN_774705	19	55788983	0.0614
CN_774704	19	55789146	0.1203
SNP_A-8560762	19	55789589	0.254
SNP_A-8500044	19	55789870	0.4199
SNP_A-4258718	19	55791595	-0.0875
SNP_A-1796134	19	55795036	0.1963
SNP_A-8695278	19	55796217	-0.8037
SNP_A-8463604	19	55796289	-2.2605
SNP_A-8587516	19	55796357	-0.9386
SNP_A-8431804	19	55796444	-0.6279
SNP_A-8610282	19	55796481	-0.2479
SNP_A-8482098	19	55797784	-0.639
CN_774707	19	55798299	-0.398
CN_774708	19	55798320	-0.1825
CN_170550	19	55798380	-0.3012
SNP_A-8707860	19	55799504	-0.009
CN_774709	19	55800747	-0.4111
SNP_A-8331287	19	55800779	-0.5654
CN_170551	19	55801871	-0.4361
SNP_A-8313379	19	55802424	-0.2095
CN_774710	19	55803773	0.5468
SNP_A-1950740	19	55805104	-0.3815
CN_774711	19	55805186	0.1203
CN_774712	19	55805913	-0.0444
SNP_A-8567665	19	55806565	-0.1085
SNP_A-8514970	19	55808050	0.6757
CN_774713	19	55808101	0.634
SNP_A-4207791	19	55808159	0.3802
SNP_A-4207792	19	55808205	0.4764
SNP_A-8528099	19	55808430	-0.4829
SNP_A-8708640	19	55809297	-1.2605
SNP_A-8443459	19	55809929	0.2959
CN_774714	19	55810287	-0.6267
SNP_A-4284759	19	55811843	0.181
CN_774715	19	55813360	-0.3121
CN_774716	19	55813433	-0.1934
SNP_A-1946070	19	55813493	-0.3078
CN_774717	19	55813811	-0.5236
SNP_A-2234909	19	55813824	-0.5654
CN_774718	19	55813854	-0.487
CN_774719	19	55813905	0.1203
CN_774720	19	55813917	0.1325
SNP_A-8704268	19	55814924	0.1203
SNP_A-4268939	19	55814940	0.1325
CN_774721	19	55815627	-0.7606
CN_774722	19	55816010	0.8326
SNP_A-8566024	19	55816119	-0.161
SNP_A-8527941	19	55816825	0.2838
SNP_A-8580857	19	55819188	-0.9386
SNP_A-8682443	19	55819271	-0.5236
SNP_A-2221163	19	55819627	0
SNP_A-2114229	19	55819883	0.1439
CN_774723	19	55819962	0.1645
CN_774724	19	55820038	0.247
SNP_A-1961736	19	55820569	-0.5236
CN_774725	19	55820847	-0.3792
SNP_A-2006059	19	55820904	-0.3716
SNP_A-1961737	19	55821008	0.1769
CN_774726	19	55821131	-0.5654
SNP_A-8415267	19	55821311	-0.1756
SNP_A-8334396	19	55830208	0.1439
SNP_A-2070280	19	55830695	-1.0596
CN_774727	19	55830779	-1.161
SNP_A-1897586	19	55831721	-0.2605
CN_774728	19	55832473	-0.5236
CN_774729	19	55836671	-0.1674
SNP_A-8650162	19	55836697	0.0025
CN_774730	19	55837072	0.4123
SNP_A-4206731	19	55837269	-0.3309
SNP_A-8482164	19	55837417	-0.161
CN_774731	19	55838576	0.2623
SNP_A-1831337	19	55838881	-0.5236
SNP_A-2160539	19	55838923	-0.6016
CN_774732	19	55840772	0.1869
SNP_A-2296615	19	55840801	-0.4805
CN_774733	19	55846466	0.029
SNP_A-1910038	19	55846540	-0.3792
CN_774734	19	55846772	-0.1336
SNP_A-8614766	19	55849297	-0.2605
CN_774735	19	55849525	-0.1558
SNP_A-8345644	19	55854471	-0.1085
SNP_A-4247606	19	55857061	-0.0541
SNP_A-2255596	19	55857849	-0.3121
SNP_A-1893355	19	55857948	-0.3536
SNP_A-8632869	19	55858227	-0.639
SNP_A-8328539	19	55863255	-0.3716
CN_774736	19	55864536	-0.1293
SNP_A-1959591	19	55864574	0.5289
SNP_A-2033768	19	55865837	-0.1276
SNP_A-1819733	19	55866441	-0.5654
CN_774737	19	55866699	0
CN_774738	19	55867961	-0.5976
SNP_A-1872710	19	55868036	-0.3012
SNP_A-8637107	19	55868148	-0.4411
CN_774739	19	55868420	-0.8455
CN_774740	19	55871138	-0.561
SNP_A-2006060	19	55871470	0.5253
CN_774741	19	55874105	-0.1425
SNP_A-8597858	19	55877505	1.017
SNP_A-8681318	19	55878620	-0.1558
SNP_A-4282171	19	55878871	-0.398
SNP_A-8658494	19	55880153	-0.32
SNP_A-2252456	19	55881509	-0.083
SNP_A-8448043	19	55881554	-0.3078
SNP_A-4280126	19	55881685	-0.5236
CN_774742	19	55881984	-1.6231
CN_774743	19	55882368	-0.6811
CN_774744	19	55883906	-0.5236
SNP_A-8322889	19	55888795	-0.32
CN_774745	19	55889455	-0.6611
CN_774746	19	55889836	-0.1825
CN_774747	19	55893178	-0.2756
CN_774748	19	55894910	-0.0906
CN_774749	19	55896234	-0.191
CN_774750	19	55896634	-1.5236
SNP_A-8602675	19	55900391	0.0979
CN_774751	19	55901361	-0.1085
SNP_A-8293468	19	55901846	-0.0875
CN_774752	19	55902113	-0.3903
SNP_A-2313446	19	55902166	-0.6167
SNP_A-2107923	19	55902323	-0.3631
CN_774753	19	55902482	-0.3219
SNP_A-2077210	19	55903325	-0.8903
SNP_A-2073883	19	55903490	-0.684
CN_774756	19	55906861	-1.3309
SNP_A-2233736	19	55908543	0.7984
SNP_A-8365534	19	55909827	0.6859
SNP_A-8425678	19	55910380	0.4764
SNP_A-8457306	19	55910495	-0.0679
SNP_A-1850840	19	55913166	-0.6528
SNP_A-4261559	19	55913323	-0.0761
SNP_A-8314620	19	55914707	-0.2605
SNP_A-8653877	19	55915924	-0.4411
